Input Sample,b_memory,b_naive,dendritic_myeloid_immature,dendritic_myeloid_mature,endothelial,eosinophil,epithelial,fibroblast,macrophage_M1,macrophage_M2,mast_cell,monocyte,neutrophil,nk_primed_IL2,nk_primed_IL2_PDGFD,nk_resting,t_CD4_memory,t_CD8_memory,t_CD8_naive,t_gamma_delta,t_helper,P-value,Pearson Correlation,RMSE
TCGA-DU-7306,0,0.09814403757169934,0.10061832760492735,0,0.015501986068407856,0,0.07533057564956168,0.030493356702547884,0.05286323057254739,0,0,0,0.06849853838265263,0,0.05225680498450125,0.006946559944073261,0.023466367035790595,0.15674899289838362,0.31913122258490717,0,0,0,0.5016189419675732,0.8799619635736255
TCGA-DU-7309,0,0.14340763610763613,0.11198577495436447,0,0.030082936125297353,0,0.1608108029810493,0.017890329490221447,0.031113454431851425,0,0,0,0.028419447905726553,0,0.07660299676399701,0,0,0.1526109014006331,0.23749528728199437,0,0.009580432557228737,0,0.5380247713503901,0.84739920084596
TCGA-DU-8158,0.08248249020802034,0.01985445300220284,0.15180145100231973,0,0.08520131152267874,0,0.1965942173003725,0.004203230009957983,0.07388029112626415,0,0.015642942077622228,0,0.12544342791845156,0,0,0.027627959416139512,0.02879467960030539,0.01141064013126062,0.17706290668440444,0,0,0,0.6122493009009362,0.7917279195471075
TCGA-DU-8161,0.01058116892793919,0.09732410208338617,0.2546887603960275,0,0.03636379039661909,0,0.19602640122926906,0,0.05206982490811787,0,0.02788726629753883,0,0.12456765628985417,0,0,0.02943464631072019,0,0.018634359508538655,0.15242202365198929,0,0,0,0.5246197013772125,0.8489582167919263
TCGA-DU-8162,0,0.13089836050507686,0.363973227403731,0,0.06652141332784045,0,0.15131489188790725,0,0,0,0,0.008018348616935704,0,0.001164620909644327,0,0,0.0714624585473811,0,0.17030478327956516,0.016990254238293773,0.019351641283624356,0,0.5179684855392562,0.8537973862101013
TCGA-DU-8163,0,0.1408921127276112,0.12398087021608194,0,0.028502069478537298,0,0.12611797353142618,0.007307732940605906,0.029608748956207433,0,0.0033087723164649716,0,0.07728280161298799,0,0.008387254560898004,0.019243688810612596,0.02292301620184,0.11384125335462981,0.2986037052920967,0,0,0,0.5393876809336838,0.8498307338336011
TCGA-DU-8164,0,0.2348639160722559,0.05270023141780984,0,0.011283290563598685,0,0.050334591097818265,0.015938628639316266,0.046152501099288465,0.004739550617198581,0,0,0.025699941339504286,0,0.051906332448016186,0,0.056692974707196794,0.1283271547774333,0.3213608872205634,0,0,0.01,0.4569036853588264,0.9385643652082345
TCGA-DU-8165,0.023075624264344827,0.04868084410015224,0.14570368419529448,0,0.06754365569154429,0,0.21912428637279618,0,0.07787623464507407,0,0.007302598638315168,0,0,0.008455060808604494,0,0,0.08113229313270687,0.012868809912848255,0.25957036406896705,0.048666544169352136,0,0,0.6812280583692458,0.7356909972662216
TCGA-DU-8166,0,0.19344871218156615,0.09589234956315087,0,0.01474243286774473,0,0.15534869981329658,0,0.037464948978979944,0,0,0,0.0947499263676096,0,0.053863991607363416,0.0022110840132157114,0.007785551845745196,0.13074149619663541,0.2137508065646924,0,0,0,0.5258575024397589,0.8584275718787425
TCGA-DU-8167,0,0.13175206829906502,0.11517560647598717,0,0.021875121149818683,0,0.04857254319115454,0.0052569111589152,0.05521874032752101,0,0,0,0.059120897774846845,0,0.11766200380050808,0,0,0.17384042396420196,0.27152568385798154,0,0,0,0.620022474459156,0.7843713035336437
TCGA-DU-8168,0,0.3285634946185289,0.027562637489676276,0,0.016323735977592978,0,0.03435606287379503,0.012384682889884575,0.039846731547230965,0,0,0,0.0218160085828813,0,0.03266417283460857,0,0.21953096620994716,0.07239186002466733,0.1945596469511869,0,0,0.01,0.45038134614442915,0.9536233042352411
TCGA-DU-A5TP,0,0.165117767529524,0.059352076391644706,0,0.0291517582706324,0.011487774948513902,0.06298630718229743,0.006491131627329547,0.053666580538910456,0,0.008559971982598497,0,0,0,0.16284534618203506,0,0.05567766915545982,0.12955483459487657,0.25510878159617767,0,0,0.01,0.453917530689158,0.9200766576684515
TCGA-DU-A5TR,0.04035846058763588,0.07516083084803078,0.036031622946626554,0.027277905225979088,0.04963744826317356,0,0.09745126619876963,0.03409385763605391,0.10362803764179866,0,0,0,0.1511569129819325,0,0.040430883579735226,0,0.0002,0.10479540983526324,0.23973538752587525,0,0,0,0.552773641760413,0.8324465332436501
TCGA-DU-A5TS,0.06272500316904338,0.006867560834724567,0.039737102478455216,0,0.03388003550464691,0,0.06909588496271352,0.04314252161929203,0.06915000212477546,0,0,0,0.053377308013629256,0,0.053760893596863965,0,0,0.11727084362446673,0.4509928440713889,0,0,0,0.6307052038173032,0.7775224468840954
TCGA-DU-A5TT,0,0.14332555838680533,0.15355853050720183,0,0.04114616436744792,0.06384757740736259,0.06895258232283741,0,0,0.01056964567114179,0,0.09071837943119726,0,0,0,0.10726181031920845,0.007308522244525192,0,0.2157184425968433,0.09759278674542886,0,0,0.7404650914736485,0.6716046238049153
TCGA-DU-A5TU,0,0.0460387332056144,0.08923717109168011,0.02189595745819358,0.026069399928475376,0,0.1207054744878102,0.03380334042848983,0.07060457015488872,0,0,0,0.05961276807030567,0,0.04019312961316772,0,0.029057588027648112,0.1845070352466798,0.2782748322870465,0,0,0,0.4899552129172522,0.879774802397459
TCGA-DU-A5TW,0,0.08133463494962828,0.06906438246982674,0,0.03173202745706866,0,0.12111540851544005,0.019865537474905035,0.06791556390622878,0,0,0,0.04196238952243019,0,0.03633264889696474,0.0004,0.04198176854369588,0.09673112666434035,0.39156485726565987,0,0,0,0.5832605881144138,0.8157068849316097
TCGA-DU-A5TY,0.15895181696050084,0,0.04830193467485848,0.005199816781932175,0.037749994029729346,0,0.07874382641366286,0.07453893428857879,0.10140206991711595,0.031046277052345535,0.010065033480999202,0,0.04313377348654078,0,0.0632051935516119,0,0.0738249524139697,0.008248529967572154,0.2604719296956426,0.005115917284939678,0,0,0.5843760311075192,0.8089726896085134
TCGA-DU-A6S2,0.03589986597357818,0.07308178394773056,0.12681786528565595,0,0.04323628598389132,0.02040075984212397,0.08389677604655885,0,0.00469640173176105,0,0,0,0,0,0.1647029762668335,0,0.016597781922473624,0.1846602436573268,0.24600925934206624,0,0,0.01,0.4575983698845863,0.9115665461065916
TCGA-DU-A6S3,0,0.10762579605299366,0,0,0.024052904066069015,0,0.04569259526822628,0.029071515958977126,0.03181634972901928,0,0.0006,0,0.05903007560079612,0,0.11414085670876184,0,0.028350262651744534,0.17701695235177098,0.3825593481927445,0,0,0,0.5859510554429154,0.8274815133462157
TCGA-DU-A6S6,0.04362656502887782,0.027292322687729405,0,0,0.0663512719931504,0,0.10918009644466917,0.031944046619565264,0.029966370813901966,0.0012372914277533082,0.014808998964339069,0,0.03973703729889068,0,0.1141108777821389,0,0.07672576288659944,0.14311580585812547,0.30190355219425913,0,0,0.01,0.43185921130817423,0.9309880125027533
TCGA-DU-A6S7,0,0.09660418991416568,0.04687538358003607,0,0.045772347759922186,0,0.1574807525556432,0.005395262068317797,0.08277900313664634,0,0.0017377096283742674,0,0.09363713259887077,0,0.019600225132256163,0.017061270708715104,0,0.11358797469819218,0.3194687482188603,0,0,0,0.6318072763073869,0.773160071502895
TCGA-DU-A6S8,0,0.2027421513869629,0.04485110851022076,0,0.025883531037955123,0,0.04632405314514389,0.01412599178199057,0.030530315968558288,0.00562738035815052,0,0,0.02813863498629251,0,0.13621759384408563,0,0.06910713554186149,0.1645339173262663,0.231918186112512,0,0,0.02,0.35187755231966855,1.0065083895082811
TCGA-DU-A76K,0,0.1330731574074294,0.29525121333522275,0,0.049697229487851595,0,0.18082371962249455,0,0.012453124060495039,0.004438159659037743,0,0,0,0.0026462630891798023,0,0,0.07875467079599831,0,0.22819659524720484,0.0060525273108478885,0.00861333998423806,0,0.5943851123846343,0.8025193541211603
TCGA-DU-A76L,0.04875649941991854,0.03560305002960403,0.04309804576297628,0,0.14923450740335004,0,0.08728521414519282,0.12310744611513469,0.04217097154840892,0.007155044731428345,0.0027165715638729597,0,0.03251897734164605,0,0.0866703635073402,0,0,0.09530720213052618,0.24637610630060097,0,0,0,0.6409715904578519,0.7668116621627782
TCGA-DU-A76O,0,0.22035553822560822,0.10353988161865284,0,0.038260430383914565,0,0.046942701874496,0.004005164490033976,0.04334448807638219,0.003037454071191989,0,0,0.022143347571201826,0,0.06178354291766493,0,0.042213674784461655,0.13741940384664145,0.2769543721397504,0,0,0,0.5158114788941577,0.8781296947852648
TCGA-DU-A76R,0,0.20097312593013147,0.2642449024071079,0,0.016296478646206945,0,0.08321899308496142,0.006483497128661287,0.02279007910198179,0,0,0,0.044425601899235403,0.002808236257501543,0,0,0,0.10949684180212281,0.24926224374208938,0,0,0,0.5346487416993886,0.8493440448861005
TCGA-DU-A7T6,0.021139742487989773,0,0,0.006268969748265777,0.05422892796072175,0,0.05120314169582429,0.05956545309552861,0.024723011436040547,0,0,0,0.050362579352804006,0,0.136760498338295,0,0,0.2396726788790661,0.3560749970054642,0,0,0,0.5208274375280488,0.8737709714255459
TCGA-DU-A7T8,0,0.1075430460025599,0.011973141247925777,0,0.01751545380093636,0,0.14554633690104948,0.07324118679080119,0.04553910952667111,0,0,0,0.047268753752615196,0,0.09669311478658765,0,0.03965320722101419,0.16034843861996964,0.25467821134986957,0,0,0,0.6190709522288671,0.7838353758329243
TCGA-DU-A7TA,0,0.2607429339455367,0.25622138808431044,0,0.045201717128381426,0,0.1379370455388528,0,0,0,0,0,0,0.0018091191736362374,0.017619935323828727,0,0,0,0.2804678608054537,0,0,0,0.6757997499143691,0.7359538849586058
TCGA-DU-A7TB,0.2428684427864015,0,0.015380715747652927,0,0.0535546963858014,0,0.11723662098160544,0.014920447724623207,0.04294547890364774,0.0013114971403902676,0,0,0.028425068471655022,0,0.059814534098246955,0,0,0.15082148113039717,0.1818257991969019,0,0.09089521743267646,0,0.5482711900154228,0.849234322149436
TCGA-DU-A7TC,0,0.11968073809471645,0.07869370323075185,0,0.0401004184388604,0,0.1099203027338784,0.013660207167847735,0.03032208952332764,0.00555174918398736,0,0,0.07215123962394199,0,0.08199360743591937,0,0,0.18171630812729156,0.2662096364394773,0,0,0,0.5592913830006957,0.8336168940673002
TCGA-DU-A7TD,0,0.14872057157609786,0.06969581602947757,0.05345032657088178,0.03867794587122389,0,0.10651360239871334,0.04612276159790693,0.11804710608221616,0,0,0,0.0510997604921468,0,0.027664051351466445,0,0.10148604488603828,0.03299014823982314,0.2055318649040078,0,0,0,0.5450005743649008,0.8366991460274573
TCGA-DU-A7TG,0,0.19405460353976967,0.17358503223506083,0,0.08016264492078166,0,0.18026887743061495,0.038087922680333994,0,0.003328080622584428,0.010508790663639071,0.03349191073785246,0,0,0.1066911373462247,0,0.016014696351532937,0.03511455598746664,0.11682822146291562,0.011863526021223144,0,0,0.527118176658867,0.8480707482203707
TCGA-DU-A7TI,0,0.26385707877365494,0.15570857459156118,0,0.017423761227207672,0,0.0965102008492184,0,0,0.003215652070832973,0.014170971541470177,0,0.04679029986941049,0,0.12918936974767978,0.011739639160972613,0.03524901454964722,0.01490333656004156,0.21124210105830307,0,0,0.02,0.34605518686048503,0.9845322720849048
TCGA-DU-A7TJ,0,0.09513337422990441,0.1595841611204579,0,0.03752323728808729,0,0.07563074496472967,0.016823852834389395,0.024624940565434496,0,0,0,0.04065450263446647,0.0029271520658447625,0.03222127384097266,0,0.08689941916878255,0.13659941362158806,0.2913779276653424,0,0,0,0.5131551242674298,0.8679835720858625
TCGA-E1-5302,0,0.13943454679048287,0.181339137702034,0,0.017198472769924325,0,0.1333139484972991,0.0021636600073928394,0.04586472260470986,0.006931806734751531,0,0,0.056628262612206944,0,0.022630505742749638,0.013692270902419564,0,0.12977756877714017,0.25102509685888924,0,0,0,0.6120720967475819,0.7887110926481716
TCGA-E1-5303,0,0.1647154357296087,0.21461624346316407,0,0.025282090104657585,0,0.10712237915664702,0.005394873243583031,0.06806346716242818,0,0,0,0.051007315419081566,0,0,0.028329375850205462,0,0.07988435418475195,0.25558446568587245,0,0,0,0.6756269008586746,0.737544040639325
TCGA-E1-5304,0,0.17774417402686063,0.147513150086681,0,0.0076152870140348446,0,0.09800633531565806,0.03202310024332636,0.029697883139831877,0.004527267901986806,0,0,0.023652285900890708,0.003054644595501156,0.038644882649904407,0,0.12217327168691268,0.10825053745706661,0.20709717998134483,0,0,0,0.5800636551294638,0.815446835180112
TCGA-E1-5305,0,0.1693003563943525,0.1715832123764188,0,0.021773737026761022,0,0.07386033152724435,0.012273273602570306,0.04097528026495686,0,0,0,0.06328004211293925,0.0015671099136507671,0.03715031463166658,0,0,0.15871946116906369,0.2495168809803759,0,0,0,0.5389387134611836,0.8482913028186162
TCGA-E1-5307,0,0.16066316132338251,0.15528056525964565,0,0.017022931952060654,0,0.1149778341672534,0.006142192958872369,0.04725188199192372,0,0,0,0.03537905511458523,0,0.02176282597823907,0.018252361209087305,0,0.13337877854412936,0.24807682747067847,0,0.04181158403014223,0,0.5652806259285091,0.8291666821301625
TCGA-E1-5311,0,0.28502355757243986,0.13954238088184695,0,0.01364123250001839,0,0.05516161224045712,0.014564025985790744,0.03613005905003722,0.006404653056284887,0,0,0.030353299342395095,0.0037214412514629813,0,0,0.04748232115994742,0.11297068134785658,0.2550047356114628,0,0,0,0.5800355488266996,0.8256352833065369
TCGA-E1-5318,0,0.16284414186540816,0.029554424987471607,0,0.04664915192343612,0,0.02735968094342803,0.024163403569552933,0.04492589767422671,0.0009,0,0,0.02151511925629734,0,0.08521874179090438,0,0.022588945582124823,0.20093310496013556,0.3333417854197584,0,0,0,0.5418364222351575,0.8667115531356385
TCGA-E1-5319,0,0.09873795976074609,0.15204210770795393,0,0.018318498842184568,0,0.0475499894006055,0.02606683439416084,0.022746787394102515,0.0051107397607854975,0,0,0.017550778493361587,0,0.05476990688666133,0.005940887902434236,0,0.1829132477454315,0.3013732667679193,0,0.0668789949436531,0,0.5278281909079382,0.8660062478718646
TCGA-E1-5322,0,0.1385155450032258,0.15744216948423131,0,0.0031225015253682326,0,0.09175691098839157,0.015004197328606191,0.04602975910278649,0,0,0,0.08025406862147702,0,0.03319013458825559,0.004501890308288698,0.0036561898539382597,0.132624167960135,0.29390246523529584,0,0,0,0.5246133516367588,0.8595121223076224
TCGA-E1-A7YD,0,0.2771600605558242,0.09741860676386077,0,0.0266288299239065,0,0.06725582639055301,0.025885311917589107,0,0.009441284780897176,0.0014587438934539347,0.01644679227632514,0.04000805791165905,0,0.02329776072689595,0.029824924045041567,0.05071536910254165,0,0.28184443207372345,0.052613999637728476,0,0,0.6350343104916175,0.7773805463395129
TCGA-E1-A7YE,0,0.19286614771106095,0.09895264875179403,0.08645347136682707,0.09613731436090793,0,0.08097760411727846,0.01991180402738479,0,0.013748898516645547,0,0.0308252272588278,0.05070998813949487,0,0.024407963603859863,0,0.08224549049346425,0.0627883268297536,0.15997511482270077,0,0,0,0.588683319734258,0.8061883102110659
TCGA-E1-A7YH,0.005343825362279299,0.06906120520420272,0.14694093198059666,0,0.06352910653087757,0,0.09712821234526302,0.026416595113347163,0.0323120290801416,0,0,0,0.03384526636985694,0,0.013621356861265832,0.027246404538737466,0,0.13271953638156567,0.35183553023186603,0,0,0,0.5777748025182474,0.8176690330110339
TCGA-E1-A7YI,0,0.07353579464483642,0,0,0.0374528308172158,0,0.08924520626698748,0.05743942511408763,0.0369038443229853,0,0,0,0.050335328544181254,0,0.14684971241554576,0,0.036159770288502736,0.2324304270169055,0.23964766056875222,0,0,0.02,0.3114462204313904,1.0180646973025578
TCGA-E1-A7YJ,0.13646685409285125,0,0.08412739474274225,0,0.09629862153302345,0,0.03874303658088921,0.03344647926816991,0.056529075291793913,0,0,0,0.020784364896957997,0,0.08729598815897219,0,0,0.13782598819010586,0.281983759598014,0,0.026498437646480077,0,0.6350059820933822,0.7704383132683761
TCGA-E1-A7YK,0.04806877519476896,0.047117221798277896,0.10408457921197935,0.022005402917666228,0.09222319038214345,0,0.09013220796191251,0.007261281505143001,0.1322270106580037,0,0,0,0.10997092741526676,0,0.021490123848212625,0.001883888954751155,0,0.09034347218025214,0.23319191797162225,0,0,0,0.6168170348509973,0.7860817238967254
TCGA-E1-A7YL,0.051206589370115525,0.09504661957844188,0.18304336223591322,0,0.09661489370166276,0,0.16134100791300893,0.05017458182887155,0.06113435300659766,0,0,0.03307736322077375,0.015232848098787801,0,0.005391159245741801,0.0014092251743571956,0.0015860743194738038,0.01589572887318217,0.22884619343307191,0,0,0,0.6247625954043641,0.7813044283361995
TCGA-E1-A7YM,0.1590366095566953,0,0.12481859834995905,0,0.045581843765765205,0.0009,0.11096587767264982,0.03960587904809191,0.022136520993034793,0,0,0,0,0,0.0437133265845413,0,0,0.11741379088590323,0.3220925760151383,0,0.013694378006881947,0,0.64680474000433,0.7606472197059312
TCGA-E1-A7YN,0.16120480407602908,0,0.04006697318646973,0,0.08980645804724034,0.013873141190864819,0.10628363422775809,0.09852956455909151,0.22181984104907781,0,0.043334470235537326,0.02390682395337132,0,0,0.016916259294834816,0.01718176493480047,0,0.036305265837679346,0,0,0.13077099940724532,0,0.6649558806901252,0.7573389039303884
TCGA-E1-A7YO,0,0.25855414135617993,0.10889977085401263,0,0.021782323847317313,0,0.043361854186372915,0.009943120656721097,0.038475257379287656,0.0002,0,0,0.02470106760370494,0,0,0,0.07412411466122758,0.11195203950532104,0.3080275833203818,0,0,0.01,0.46944230845688645,0.9268843574493699
TCGA-E1-A7YQ,0,0.15058767247470664,0.16774119928771883,0,0.08953686750098852,0,0.09871649986582019,0.045707267527497146,0.08930796434888214,0,0,0.023992374341872926,0.02674441864908406,0.004119457269883178,0,0,0.008722430925080134,0.008971841222277148,0.19930670860027702,0.08654529798591214,0,0,0.7737122638882324,0.658979800650869
TCGA-E1-A7YS,0,0.3170104296130952,0.07644919704118364,0,0.036441216144050236,0,0.06075937988165522,0.0005,0.028279424347597264,0.002990413426019941,0,0,0.07851137166522938,0,0.025928541705209356,0,0.08675630103282644,0.05163573992991983,0.23469761119865523,0,0,0,0.5225121807431966,0.8767567437026714
TCGA-E1-A7YU,0,0.0767651183646765,0.04209499148603079,0,0.04610503156513033,0,0.1192743916702668,0.036795838490779754,0.058763441701891225,0,0,0,0.021798411994700555,0,0.055778749602994365,0,0,0.17062018810198998,0.3720038370215397,0,0,0,0.6531043141778564,0.7560559940108161
TCGA-E1-A7YV,0,0.18660523939248147,0.03877630403449869,0,0.05452779120574824,0,0.1057231819888262,0.048200642717555295,0.014841444985377207,0.0002,0,0,0,0,0.04008229605364585,0,0.10671979457386449,0.06598497483588965,0.31960491955767756,0.01873801384859035,0,0,0.6891267564383485,0.7232054094417475
TCGA-E1-A7YW,0,0.18130071581178148,0.13761883647354906,0,0.024019984963512906,0,0.14513817645717308,0.03508475846703851,0.036124350316025844,0,0,0,0.04990428872349644,0,0,0.02162221153239665,0,0.08729535594318773,0.2818618437498752,0,0,0,0.5560974955283836,0.8344458633919595
TCGA-E1-A7YY,0.1597952314817184,0.014908935267070161,0.11764129999096726,0,0.1087313124959447,0.004440771611831481,0.36152023254297605,0,0.008485602703482309,0,0.017222883271224267,0,0,0,0.09948989575726369,0,0,0.007308035083057295,0.026218108316710398,0.07423769147775403,0,0,0.4870699361849737,0.8761867431930883
TCGA-E1-A7Z2,0.24059242363945962,0,0.14605244168312753,0,0.029569911360289074,0,0.26982058019425675,0.017265450127276285,0.013561117579426773,0.0010414306843343013,0,0,0.01831012308057341,0,0.011033622152802508,0,0,0.06591450162692922,0.17176398457077177,0,0.015074413300752779,0,0.7034927501844105,0.7145407543616892
TCGA-E1-A7Z3,0.028765653078896527,0.07755590893666392,0.11223802757477581,0,0.06932811491683226,0,0.1714704615481758,0.036374626658723805,0.06889633109543813,0,0,0,0.0415068130685139,0,0.07234285197748286,0,0,0.10618285705349739,0.2153383540909996,0,0,0,0.5512720827777563,0.8321240576778238
TCGA-E1-A7Z4,0,0.08390861422835853,0.07617738904493196,0,0.004510665790592216,0,0.20160954167656048,0.04849281376437161,0.05325369686696521,0,0,0,0,0,0.08228352029633128,0,0,0.13100236858629222,0.3187613897455966,0,0,0,0.6751418112278307,0.7360955083471196
TCGA-E1-A7Z6,0,0.146359498397144,0.20781969094278405,0,0.012707906285167306,0,0.22545120530043267,0.01008625593497958,0.03613766270401036,0,0.0037328784903984157,0,0,0,0.001,0,0,0.10767433668667721,0.2297450460004208,0,0.019289393382405696,0,0.7216712167127995,0.6986157323324863
TCGA-EZ-7264,0,0.23627546209977193,0.06348448638223443,0,0.00537648110407252,0,0.04708036704600847,0.007066621627714262,0.049427508862312446,0.0119169624866619,0,0,0.09710372040435744,0,0.10523308533593403,0,0,0.16109969534555016,0.2159356093053825,0,0,0.01,0.45124551592092954,0.9269735315141054
TCGA-F6-A8O3,0,0.1539351348748817,0.018074227001643278,0,0.009395025276434852,0,0.039443516752483476,0.010071465546816701,0.04164845881003169,0,0,0,0.07436128781730268,0,0.12955873364576126,0,0.0314087468378545,0.19033304642365895,0.30177035701313093,0,0,0.01,0.4757815422989446,0.9203397936748968
TCGA-F6-A8O4,0.042387712838782454,0.020903701088133483,0.06174718017055893,0,0.0198842408467826,0,0.19150652115207456,0.023774866931907283,0.032451564520932966,0,0,0,0.057229153024253125,0,0.09025021883194581,0,0,0.14371239773936553,0.31615244285526317,0,0,0,0.5866608292691426,0.8096696024844121
TCGA-FG-5962,0,0.1213469411968661,0.12058816138536933,0,0.024196413908529477,0,0.08838530425258641,0.009393814723068777,0.03248860681862986,0.004198981081548072,0,0,0.03858103599093182,0,0.12245203605741352,0,0.013225160994398454,0.1562982079052021,0.268845335685456,0,0,0.01,0.4173199972707104,0.9383247123254169
TCGA-FG-5963,0.07968417773352356,0,0.024571986263267034,0,0.07850038472260373,0,0.0974735136631577,0.050327418957049314,0.09138888998764556,0,0,0,0.05517042713822861,0,0.09405549599251442,0,0,0.16458182749835773,0.26424587804365235,0,0,0,0.4877084289185792,0.8803591235527011
TCGA-FG-5964,0,0.06404605459618959,0.03367524828859165,0,0.04136649090715832,0,0.05888523982473674,0.024279565922115387,0.07713310711664143,0,0,0,0.037753681999990636,0,0.11151528438395893,0,0,0.20831267986229185,0.32642055660927705,0,0.016612090489048482,0,0.5580050358693571,0.8398947684578435
TCGA-FG-5965,0,0.16117839042640345,0.1283113328110216,0,0.05132697494402744,0,0.14114770625400266,0.007566305340089888,0.0030614915493469134,0.006646608684157877,0,0,0.0005,0,0.09699788638938352,0,0,0.12448900174142495,0.27873128952086185,0,0,0,0.6758691229851017,0.7349127676552883
TCGA-FG-6688,0,0.1585189469110241,0.25303672330699223,0,0.065601580300882,0.005750645789835836,0.20232532417157542,0.01466629112638405,0.0062134782004560785,0.020344805735764013,0,0.017196294561029814,0,0,0.03362687430380639,0.02394284277803259,0,0.0207718476088199,0.17800434520539754,0,0,0,0.7477971720195677,0.6894137041873787
TCGA-FG-6689,0,0.11506246276560829,0.11317083132159689,0,0.023166939677084063,0,0.1372748857807768,0,0.07293604530807338,0,0,0,0.03282167647135719,0,0.05097451378461025,0,0,0.15916242144372467,0.29328443710584673,0,0.002145786341321712,0,0.6150530887232863,0.787231781560574
TCGA-FG-6690,0,0.17745913042997313,0.17480102945513828,0,0.00540580830150142,0,0.1703889627453994,0.0012653520978356358,0.0418720020007837,0,0,0,0.0397671936524597,0,0,0.044479797887947245,0,0.09811524986026274,0.22802726585158878,0,0.018418207717110044,0,0.5781724651301429,0.8166644641061154
TCGA-FG-6691,0,0.17649034181370865,0.18305326940247513,0,0.07106313183814429,0,0.1141026995592491,0,0.046361988464284444,0.0019429042768273144,0,0,0.03449249052085198,0,0.009215054564496988,0,0,0.13017943977999508,0.18681031644658258,0,0.0462883633333845,0,0.5929335621474658,0.8038038096701657
TCGA-FG-6692,0.1120677658777324,0,0.02570599506237795,0,0.08103251558283024,0,0.07146691255042603,0.06549622370208666,0.07159933438762331,0,0,0,0.04584751367125554,0,0.07979180796200386,0,0.04689321697797925,0.10219928890712594,0.2978994253185588,0,0,0,0.5842963016512424,0.81066761032764
TCGA-FG-7634,0,0.16984222146676792,0.04102579004865142,0,0.07591269232465968,0,0.04577565659905549,0.0279165118447656,0.036337048900628346,0,0.0017465900392853052,0,0.056142445531303875,0,0.05013529206474786,0.01330798760028262,0.05671850277087149,0.1299430958780177,0.2951961649309626,0,0,0,0.5581664009048709,0.841989941640188
TCGA-FG-7636,0,0.054568417283427775,0.10774225033439024,0,0,0,0.09968382645576525,0.0041000471291689445,0.05295794298244274,0,0,0,0.04618735575366969,0,0.06342234317796616,0.0003,0,0.18566606742583677,0.35741123469658964,0,0.02799836732889369,0,0.5583568228758792,0.8393364752896454
TCGA-FG-7637,0,0.2863963861307296,0.10447161575078565,0,0.04014737804828235,0,0.02734245247302172,0.019180026285274248,0.03888391062779824,0.007916463729776183,0,0,0.031751127498764825,0,0.031043984925597647,0.005085334172800809,0.12034916794945023,0.0562502367991224,0.23118191560859608,0,0,0,0.5969372408563847,0.8089923359984571
TCGA-FG-7638,0,0.07288442110525263,0.12348720717901861,0,0.04171079242431019,0,0.06914422977540473,0.017834746976825275,0.02454802185391074,0,0,0,0.031070896651667748,0,0.10409202625813532,0,0,0.18745710019200704,0.3277705575834678,0,0,0,0.521030482038634,0.8656127961591845
TCGA-FG-7641,0.009422881201135474,0.07930855118088435,0.09826833179407525,0,0.02965133212014367,0,0.08011631286319053,0.0009,0.031505524036282685,0,0,0,0.03521243101044153,0,0.08331057926704277,0,0.03800620381794053,0.1734770172395558,0.3408276134459557,0,0,0.01,0.449468287217866,0.9261611573015464
TCGA-FG-7643,0,0.27097419864026445,0.24852716394641952,0,0.0621372110869239,0,0.13339959114049968,0.02997285993855628,0.0001,0.007502829817468954,0.007331840422395962,0,0,0,0.023890205464902687,0,0,0.014536576241321332,0.18177794178011714,0,0.01983820266736183,0,0.5915667064513851,0.8040983935381645
TCGA-FG-8181,0,0.25879550338088064,0.28792702533239733,0,0.07621201151068743,0,0.16279864074837125,0.0030713528693827583,0,0.02219233898045287,0,0.028618831586739262,0,0,0.07390094405012199,0,0.0002,0,0.03588244432468363,0.03263846798026483,0.01771610403536976,0,0.5256937645274897,0.8484693336509576
TCGA-FG-8182,0,0.18559279362061712,0.12322909144477032,0,0.019681390284653866,0,0.07645635231204814,0.001525309659080169,0.05829087712500416,0,0,0,0.013984203931160398,0,0.09505184800029151,0,0.017105081708351403,0.16226324995953265,0.24681980195449033,0,0,0,0.5525245699952834,0.8411649741169844
TCGA-FG-8185,0,0.10027530516266286,0.060943299704968174,0,0.014205746646851182,0,0.16258009158821296,0.017987629567385,0.02225064873009467,0,0,0,0.07237577039697869,0,0.04127650769718721,0.00774480160830305,0.009593281450750777,0.11299072276314673,0.37777619468345874,0,0,0,0.5939500036901404,0.809026321726184
TCGA-FG-8186,0,0.21109798146072273,0.11853115805663818,0,0.0364269970287021,0,0.037265830737043426,0.014758188155452677,0.05060726194752603,0.0014171782974247598,0,0,0.02476897106116537,0,0.04077047837002387,0.022393830019957223,0.07024917632046389,0.020712830648730456,0.3510001178961493,0,0,0,0.5356820631875512,0.8598826418207159
TCGA-FG-8187,0,0.21126366054354828,0.3708902405920864,0,0.040923839716539505,0,0.055854691827309594,0,0,0,0,0,0,0.004208858986194485,0,0,0.002534404919827444,0,0.31386263704637873,0,0.0005,0,0.6608535491165322,0.7499106040777809
TCGA-FG-8188,0,0.20576409774984386,0.22603328178265705,0,0.034767681982531884,0,0.10870372820547333,0.004808926703725703,0.015045974823462495,0,0,0,0.0017797514379728218,0,0.013555069137816874,0,0,0.11364738923524385,0.27589409894127215,0,0,0,0.6590233208905855,0.7501432745320616
